stage,drug,target
late,risperidone,DRD2|HTR2A|DRD3|HTR2C|ADRA1A|ADRA1B|DRD4|HRH1|HTR1A|HTR1D|CYP3A5|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|HTR1B|HTR1E|HTR1F|HTR6|HTR7
late,ryuvidine,CDK4|CDK2
late,thioproperazine,ADRA1A|ADRA1B|DRD1|DRD2|HTR1A|HTR2A
late,mirtazapine,ADRA2A|HTR2A|HTR2C|ADRA2C|HTR3A|ADRA2B|ADRA1A|ADRA1B|ADRA1D|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2B|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4
late,rifampicin,NR1I2|ABCB1|CYP2B6|CYP2C19|CYP2C8|CYP3A4|CYP3A5|SLCO1A2|SLCO1B1|SLCO1B3
late,tipifarnib-P2,FNTA|FNTB
late,idelalisib,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB
late,memantine,GRIN1|CYP2E1|CHRFAM7A|DRD2|GRIN2A|GRIN2B|GRIN3A|HTR3A
late,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
late,betamethasone,NR3C1
late,dexketoprofen,PTGS2|PTGS1
late,calmidazolium,ATP2B1|PDE1A
late,withaferin-a,IKBKB|NAMPT
late,treprostinil,PTGIR
late,promazine,CHRM5|DRD2|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|CHRM4|DRD1|DRD3|DRD4|HRH1|HTR2A|HTR2C
late,sildenafil,PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3
late,protriptyline,SLC6A2|SLC6A4
late,prednisone,NR3C1|HSD11B1
late,mozavaptan,AVPR2|AVPR1A|AVPR1B
late,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
late,etomidate,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|ADRA2B
late,gabexate,PRSS1|TPSAB1
late,rhodomyrtoxin-b,SLCO1B3
late,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
late,tyrphostin-47,EGFR
late,ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG
late,azelastine,HRH1|CYP2C19
late,isoxicam,PTGS1|PTGS2
late,biotin,ACACA|ACACB|HLCS|MCCC1|MCCC2|PC|PCCA|PCCB|SLC5A6
late,progesterone,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5
late,lylamine,CNR1
late,carmoxirole,DRD2
late,tolazamide,ABCC8|KCNJ1|KCNJ10|KCNJ11
late,anisomycin,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13
late,reboxetine,SLC6A2
late,dalcetrapib,CETP
late,taselisib,PIK3CA|PIK3CB|PIK3CD|PIK3CG
late,gemcitabine,RRM1|CMPK1|RRM2|TYMS
late,idarubicin,TOP2A
late,perhexiline,CPT1A|CPT2
late,penfluridol,DRD1|DRD2|CACNA1G
late,ryuvidine,CDK4|CDK2
late,amlodipine,CACNA1C|CACNA1D|CACNA1S|CACNA2D1|ABCG2|CA1|CACNA1B|CACNA1F|CACNA2D3|CACNB1|CACNB2|SMPD1
late,idarubicin,TOP2A
unstrat,cinobufagin,ATP1A1
unstrat,digitoxigenin,ATP1A1
unstrat,pyrvinium-pamoate,AR
unstrat,cerulenin,FASN
unstrat,cerulenin,FASN
unstrat,narciclasine,RHOA
unstrat,quiflapon,ALOX5AP|ALOX5
unstrat,salermide,SIRT1|SIRT2
unstrat,calmidazolium,ATP2B1|PDE1A
unstrat,calcifediol,VDR
unstrat,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
unstrat,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
unstrat,strophanthidin,ATP1A1
unstrat,strophanthidin,ATP1A1
unstrat,disulfiram,ALDH2|ALDH1A2|ALDH5A1|ALDH7A1|CYP2E1|DNMT1|TRPA1|DBH
unstrat,calcitriol,VDR|CYP3A5
unstrat,sitagliptin,DPP4|CYP2C8|FASLG|HMGCR|SLC22A8
unstrat,fluphenazine,DRD2|DRD1|CHRNA7|CALM1|DRD5|HRH1|HTR2A|HTR6|HTR7
unstrat,anisodamine,TNF|ADRA1A
unstrat,mepireserpate,SLC18A2|SLC18A1
unstrat,asiatic-acid,PYGM
unstrat,fenoldopam,DRD1|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD4|DRD5
unstrat,adapalene,RARB|RARG|RARA|RXRA|RXRB|RXRG
unstrat,midostaurin,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG
unstrat,lomitapide,MTTP|CYP2B6|CYP2C19|CYP2C8
unstrat,hymecromone,MAOA|MAOB
unstrat,fadrozole,CYP19A1|CYP11B1
unstrat,atorvastatin,HMGCR|DPP4|CYP3A5|FASLG|AHR
unstrat,inositol,CDIPT|GBA
unstrat,mevastatin,HMGCR
unstrat,pazopanib,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
unstrat,amlodipine,CACNA1C|CACNA1D|CACNA1S|CACNA2D1|ABCG2|CA1|CACNA1B|CACNA1F|CACNA2D3|CACNB1|CACNB2|SMPD1
unstrat,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
unstrat,bisbenzimide,TOP1
unstrat,butein,ACE|CXCL8|IL6|SIRT1|SRD5A1|SRD5A2|TNF
unstrat,docetaxel,TUBB|BCL2|MAP2|MAP4|MAPT|NR1I2|TUBB1
unstrat,tozasertib,AURKA|AURKB|ABL1|AURKC|BCR|FLT3|JAK2|DDR2|LCK
unstrat,valdecoxib,PTGS2|CYP2C19|CA12
unstrat,bufalin,ATP1A1
unstrat,dapivirine,CYP3A5|CYP2B6|CYP2C19|CYP2C8|CYP3A4
unstrat,miconazole,CYP19A1|KCNH2|KCNH6|KCNH7|KCNMA1|KCNMB1|KCNMB2|KCNMB3|KCNMB4|KCNN1|KCNN2|KCNN3|KCNN4|NOS2|NOS3|TRPM2|TRPV5
unstrat,paclitaxel,TUBB|NR1I2|ABCB1|CYP2C8|BCL2|MAP2|MAP4|MAPT|TLR4|TUBB1
unstrat,ryuvidine,CDK4|CDK2
unstrat,cinobufagin,ATP1A1
unstrat,perhexiline,CPT1A|CPT2
unstrat,ceritinib,ALK|FLT3|IGF1R|INSR|TSSK1B
unstrat,ouabain,ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATP1B4|FXYD2
unstrat,givinostat,HDAC2|IL1B|IL1R2|IL6R|TNF|HDAC1|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,apixaban,F10|CYP2C19|CYP2C8|CYP2J2
unstrat,niguldipine,ADRA1A|CACNA1C
unstrat,ivermectin,CHRNA7|GABRB3|GLRA3|P2RX7
unstrat,ispinesib,KIF11
unstrat,paricalcitol,VDR|PTH
unstrat,hydroxyfasudil,ROCK1|ROCK2|PKIA|PRKACA
unstrat,kifunensine,MAN1B1|MAN2A1
unstrat,idarubicin,TOP2A
unstrat,phenolphthalein,UGT1A9
unstrat,voxtalisib,MTOR|PIK3CA
unstrat,dolastatin-10,TUBB
unstrat,bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA
unstrat,metoclopramide,DRD2|HTR4|HTR3A|CHRM1|HTR3B
unstrat,nelfinavir,CYP2C19|CYP3A7|CYP3A5|CYP1A2|CYP2B6|CYP2C9|CYP2D6|CYP3A4
unstrat,tosedostat,ANPEP|NPEPPS|LAP3
unstrat,losartan,AGTR1
unstrat,strophanthidin,ATP1A1
unstrat,flubendazole,TUBB
unstrat,fingolimod,S1PR1|S1PR5|S1PR3|S1PR4|CYP2E1|CYP4F2|SPHK1
unstrat,digitoxigenin,ATP1A1
unstrat,valrubicin,TOP2A
unstrat,fluticasone,NR3C1|PGR
unstrat,darapladib,PLA2G7
unstrat,camptothecin,TOP1|HIF1A
unstrat,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
unstrat,malonoben,EGFR
unstrat,resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8
unstrat,molsidomine,GUCY1A3
unstrat,everolimus,MTOR|CYP3A5|FKBP1A
unstrat,ilomastat,ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9
unstrat,ciclesonide,NR3C1|SERPINA6
unstrat,flecainide,SCN5A|KCNA5|KCNA7|SCN4A
unstrat,bisindolylmaleimide-ix,SIRT1|LRRK2|SIRT2|AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1
unstrat,armodafinil,ABCB1|CYP1A2|CYP2C19|CYP3A5|SLC6A3
unstrat,adapalene,RARB|RARG|RARA|RXRA|RXRB|RXRG
unstrat,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
unstrat,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,fluspirilene,DRD2|HTR2A|CACNG1|HRH1|HTR1A|HTR1D|HTR1E
unstrat,quiflapon,ALOX5AP|ALOX5
unstrat,dioscin,CXCR3
unstrat,beclomethasone-dipropionate,NR3C1|CYP3A5|ADGRG3
unstrat,pilocarpine,CHRM3|CHRM1|CHRM2|CHRM4|CHRM5
unstrat,ryuvidine,CDK4|CDK2
unstrat,dexniguldipine,CALM1|PRKCA|ADORA3
unstrat,darapladib,PLA2G7
unstrat,cinobufagin,ATP1A1
unstrat,barasertib-HQPA,AURKB|AURKC|AURKA
unstrat,prazosin,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CDK1|KCNH2|KCNH6|KCNH7
unstrat,mycophenolate-mofetil,IMPDH1|IMPDH2|HCAR2
unstrat,tiludronate,ATP6V1A|MMP2|PTPN1
unstrat,lapatinib,EGFR|ERBB2|CYP3A5
unstrat,withaferin-a,IKBKB|NAMPT
unstrat,propentofylline,ACHE|PDE1A
unstrat,ketoconazole,AR|CYP19A1|CYP2C19|CYP3A5|CYP3A7|CYP21A2|KCNA10
unstrat,entinostat,HDAC1|HDAC2|HDAC3|HDAC9
unstrat,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
unstrat,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
unstrat,fluoxetine,SLC6A4|CYP2C19|ANO1|HTR2B
unstrat,ispinesib,KIF11
unstrat,calmidazolium,ATP2B1|PDE1A
unstrat,ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG
unstrat,beclomethasone-dipropionate,NR3C1|CYP3A5|ADGRG3
unstrat,scriptaid,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9
unstrat,troglitazone,PPARG|AKR1B1|CCL2|CYP3A4|INS|ACSL4|ESRRA|ESRRG|SERPINE1|SLC29A1|TRPM3
unstrat,refametinib,MAP2K1|MAP2K2
unstrat,triclosan,DNMT1
unstrat,levomepromazine,DRD2|DRD3|DRD4|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD5|HRH1|HTR2A|HTR2C
unstrat,lonafarnib,FNTA|HRAS|KRAS|NRAS
unstrat,albendazole,CYP1A2|CYP2J2|TUBA1A|TUBB|TUBB4B
unstrat,dexniguldipine,CALM1|PRKCA|ADORA3
unstrat,gemcitabine,RRM1|CMPK1|RRM2|TYMS
unstrat,elesclomol,TOP2A|HSPA1A
unstrat,clomifene,ESR1|AR
unstrat,afatinib,EGFR|ERBB2|ERBB4
unstrat,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8
unstrat,disulfiram,ALDH2|ALDH1A2|ALDH5A1|ALDH7A1|CYP2E1|DNMT1|TRPA1|DBH
unstrat,digitoxigenin,ATP1A1
unstrat,delanzomib,CMA1|CTSG|CYP3A4|ELANE
unstrat,ouabain,ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATP1B4|FXYD2
unstrat,calcitriol,VDR|CYP3A5
unstrat,azilsartan-medoxomil,AGTR2|INS|AGTR1
unstrat,dorsomorphin,ACVR1|BMPR1A|BMPR1B|EPHA2|FKBP1A|FLT1|FLT3|KDR|LCK|MKNK1|PRKAA1|RPS6KA1|SRC
unstrat,flupentixol,DRD2|DRD1|ADRA1A|CHRM1|DRD3|DRD5|HTR2A
unstrat,everolimus,MTOR|CYP3A5|FKBP1A
unstrat,cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
unstrat,telotristat,TPH1
unstrat,palomid-529,MTOR|FGF2
unstrat,dexniguldipine,CALM1|PRKCA|ADORA3
unstrat,midostaurin,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG
unstrat,fluspirilene,DRD2|HTR2A|CACNG1|HRH1|HTR1A|HTR1D|HTR1E
unstrat,ryuvidine,CDK4|CDK2
unstrat,fenretinide,RARA|CYP2C8|CYP3A5|RARG
unstrat,doxorubicin,TOP2A
unstrat,isoquercetin,AKR1B1
unstrat,sonidegib,SMO
unstrat,cediranib,KDR|FLT1|FLT4|KIT|PDGFRB|CSF1R|FLT3|PDGFRA
unstrat,tenidap,ALOX5|KCNJ4|PTGS1
unstrat,cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
unstrat,bosutinib,ABL1|SRC|BCR|LYN|CAMK2G|HCK|CAMK1D|CDK2|FRK|FYN|MAP2K1|MAP2K2|MAP3K2|MAP4K5|STK10|STK24|STK4|TNK2|TXK
unstrat,bretazenil,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6
unstrat,calyculin,PPP1CA|PPP2CA
unstrat,voxtalisib,MTOR|PIK3CA
unstrat,purmorphamine,SMO|DHH|IHH|PTCH1
unstrat,gemcitabine,RRM1|CMPK1|RRM2|TYMS
unstrat,fludarabine,ADA|RRM1|RRM2
unstrat,tacedinaline,HDAC1
unstrat,everolimus,MTOR|CYP3A5|FKBP1A
unstrat,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,voapaxar,F2R
unstrat,obatoclax,BCL2|BCL2L1|MCL1
unstrat,disulfiram,ALDH2|ALDH1A2|ALDH5A1|ALDH7A1|CYP2E1|DNMT1|TRPA1|DBH
unstrat,masitinib,KIT|FGFR3|LYN|PDGFRB|PDGFRA
unstrat,arbidol,CYP2C19|CYP2E1|CYP3A5|CYP3A4
unstrat,alisertib,AURKA
unstrat,ulipristal,PGR
unstrat,canertinib,EGFR|ERBB2|ERBB4|AKT1
unstrat,terazosin,ADRA1D|ADRA1A|ADRA1B|KCNH2|KCNH6|KCNH7
unstrat,lomefloxacin,TOP2A
unstrat,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
unstrat,fluvastatin,HMGCR|CYP2C8
unstrat,digitoxin,ATP1A1
unstrat,salermide,SIRT1|SIRT2
unstrat,etomidate,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|ADRA2B
unstrat,methylnaltrexone,OPRM1|OPRK1|OPRD1
unstrat,idarubicin,TOP2A
unstrat,sonidegib,SMO
unstrat,asiatic-acid,PYGM
unstrat,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
unstrat,hesperidin,CACNA1B
unstrat,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
unstrat,perphenazine,DRD2|CALM1|DRD1|HRH1|HTR2A|HTR2C|HTR6|HTR7
unstrat,lylamine,CNR1
unstrat,lapatinib,EGFR|ERBB2|CYP3A5
unstrat,dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1
unstrat,penfluridol,DRD1|DRD2|CACNA1G
unstrat,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
unstrat,birinapant,BIRC2|XIAP|BIRC3
unstrat,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,sodium-butyrate,HDAC1|BCHE|FFAR2|FFAR3|HDAC2|HDAC3|HDAC8
unstrat,everolimus,MTOR|CYP3A5|FKBP1A
unstrat,lomitapide,MTTP|CYP2B6|CYP2C19|CYP2C8
unstrat,calmidazolium,ATP2B1|PDE1A
unstrat,ryuvidine,CDK4|CDK2
unstrat,quizartinib,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB
unstrat,progesterone,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5
unstrat,salermide,SIRT1|SIRT2
unstrat,daunorubicin,TOP2A|TOP2B
unstrat,saquinavir,CYP3A5|CYP3A4
unstrat,ryuvidine,CDK4|CDK2
unstrat,meisoindigo,STAT3
unstrat,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,cinobufagin,ATP1A1
unstrat,ryuvidine,CDK4|CDK2
unstrat,irinotecan,TOP1|CYP3A5|TOP1MT
unstrat,olmesartan-medoxomil,AGTR1
unstrat,clomifene,ESR1|AR
unstrat,pasireotide,SSTR1|SSTR2|SSTR3|SSTR5|GH1
unstrat,cerivastatin,HMGCR
unstrat,raltitrexed,TYMS|FPGS
unstrat,curcumin,PTGS1|PTGS2|CCND1|DNMT1|G6PC|MAPT|APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|XDH
unstrat,importazole,KPNB1
unstrat,ryuvidine,CDK4|CDK2
unstrat,penfluridol,DRD1|DRD2|CACNA1G
unstrat,taselisib,PIK3CA|PIK3CB|PIK3CD|PIK3CG
unstrat,withaferin-a,IKBKB|NAMPT
unstrat,camptothecin,TOP1|HIF1A
unstrat,fenbendazole,CYP2C19|CYP2D6|CYP2J2|CYP3A4|TUBB
unstrat,everolimus,MTOR|CYP3A5|FKBP1A
unstrat,calcitriol,VDR|CYP3A5
unstrat,vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9
unstrat,pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2
unstrat,salermide,SIRT1|SIRT2
unstrat,amlodipine,CACNA1C|CACNA1D|CACNA1S|CACNA2D1|ABCG2|CA1|CACNA1B|CACNA1F|CACNA2D3|CACNB1|CACNB2|SMPD1
unstrat,nilotinib,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA
unstrat,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,bisbenzimide,TOP1
unstrat,danazol,GNRHR|ESR1|CYP2C8|TNF|AR|CCL2|GNRHR2|PGR
unstrat,mozavaptan,AVPR2|AVPR1A|AVPR1B
unstrat,niclosamide,STAT3
unstrat,nutlin-3,MDM2|TP53
unstrat,mocetinostat,HDAC1|HDAC2|HDAC3|HDAC11
unstrat,ziprasidone,DRD2|HTR2A|HTR1A|HTR1D|HRH1|HTR1B|HTR1E|HTR2C|HTR7|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD3|DRD4|DRD5|HTR3A|HTR6|SLC6A4
unstrat,sunitinib,PDGFRB|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|RET
unstrat,importazole,KPNB1
unstrat,penfluridol,DRD1|DRD2|CACNA1G
unstrat,withaferin-a,IKBKB|NAMPT
unstrat,sertindole,DRD2|HTR2A|HTR2C|ADRA1A|ADRA1B|ADRA1D|DRD3|DRD4|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR6|KCNH2
unstrat,importazole,KPNB1
unstrat,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
unstrat,ceritinib,ALK|FLT3|IGF1R|INSR|TSSK1B
unstrat,penfluridol,DRD1|DRD2|CACNA1G
unstrat,lonafarnib,FNTA|HRAS|KRAS|NRAS
unstrat,withaferin-a,IKBKB|NAMPT
unstrat,ryuvidine,CDK4|CDK2
unstrat,perhexiline,CPT1A|CPT2
unstrat,ryuvidine,CDK4|CDK2
unstrat,scriptaid,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,adapalene,RARB|RARG|RARA|RXRA|RXRB|RXRG
unstrat,fenoldopam,DRD1|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD4|DRD5
unstrat,armodafinil,ABCB1|CYP1A2|CYP2C19|CYP3A5|SLC6A3
unstrat,butein,ACE|CXCL8|IL6|SIRT1|SRD5A1|SRD5A2|TNF
unstrat,ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG
unstrat,etomidate,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|ADRA2B
unstrat,tiludronate,ATP6V1A|MMP2|PTPN1
unstrat,bisbenzimide,TOP1
unstrat,cediranib,KDR|FLT1|FLT4|KIT|PDGFRB|CSF1R|FLT3|PDGFRA
unstrat,propentofylline,ACHE|PDE1A
unstrat,valdecoxib,PTGS2|CYP2C19|CA12
unstrat,givinostat,HDAC2|IL1B|IL1R2|IL6R|TNF|HDAC1|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,prazosin,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CDK1|KCNH2|KCNH6|KCNH7
unstrat,resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8
unstrat,ilomastat,ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9
unstrat,flecainide,SCN5A|KCNA5|KCNA7|SCN4A
unstrat,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
unstrat,bretazenil,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6
unstrat,telotristat,TPH1
unstrat,molsidomine,GUCY1A3
unstrat,calcitriol,VDR|CYP3A5
unstrat,fluticasone,NR3C1|PGR
unstrat,ceritinib,ALK|FLT3|IGF1R|INSR|TSSK1B
unstrat,flupentixol,DRD2|DRD1|ADRA1A|CHRM1|DRD3|DRD5|HTR2A
unstrat,voxtalisib,MTOR|PIK3CA
unstrat,vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9
unstrat,perhexiline,CPT1A|CPT2
unstrat,ryuvidine,CDK4|CDK2
unstrat,voapaxar,F2R
unstrat,ryuvidine,CDK4|CDK2
unstrat,bisindolylmaleimide-ix,SIRT1|LRRK2|SIRT2|AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1
unstrat,purmorphamine,SMO|DHH|IHH|PTCH1
unstrat,beclomethasone-dipropionate,NR3C1|CYP3A5|ADGRG3
unstrat,salermide,SIRT1|SIRT2
unstrat,cerulenin,FASN
unstrat,withaferin-a,IKBKB|NAMPT
unstrat,ulipristal,PGR
unstrat,atorvastatin,HMGCR|DPP4|CYP3A5|FASLG|AHR
unstrat,ryuvidine,CDK4|CDK2
unstrat,birinapant,BIRC2|XIAP|BIRC3
unstrat,calmidazolium,ATP2B1|PDE1A
unstrat,resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8
unstrat,ketoconazole,AR|CYP19A1|CYP2C19|CYP3A5|CYP3A7|CYP21A2|KCNA10
unstrat,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
unstrat,cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
unstrat,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
unstrat,sodium-butyrate,HDAC1|BCHE|FFAR2|FFAR3|HDAC2|HDAC3|HDAC8
unstrat,pilocarpine,CHRM3|CHRM1|CHRM2|CHRM4|CHRM5
unstrat,fluspirilene,DRD2|HTR2A|CACNG1|HRH1|HTR1A|HTR1D|HTR1E
unstrat,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
unstrat,everolimus,MTOR|CYP3A5|FKBP1A
unstrat,adapalene,RARB|RARG|RARA|RXRA|RXRB|RXRG
unstrat,ispinesib,KIF11
unstrat,hymecromone,MAOA|MAOB
unstrat,nelfinavir,CYP2C19|CYP3A7|CYP3A5|CYP1A2|CYP2B6|CYP2C9|CYP2D6|CYP3A4
unstrat,refametinib,MAP2K1|MAP2K2
unstrat,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
unstrat,camptothecin,TOP1|HIF1A
unstrat,dexniguldipine,CALM1|PRKCA|ADORA3
unstrat,dexniguldipine,CALM1|PRKCA|ADORA3
unstrat,fadrozole,CYP19A1|CYP11B1
unstrat,everolimus,MTOR|CYP3A5|FKBP1A
unstrat,quizartinib,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB
unstrat,hydroxyfasudil,ROCK1|ROCK2|PKIA|PRKACA
unstrat,fludarabine,ADA|RRM1|RRM2
unstrat,calcitriol,VDR|CYP3A5
unstrat,lonafarnib,FNTA|HRAS|KRAS|NRAS
unstrat,valrubicin,TOP2A
